algorithm,error_rate,runtime_sec,K,S,H,T,requested_traj_per_user,n_traj_per_user,n_effective_transitions_per_user,repeat,run_seed
ours_stage1,0.14266666666666672,335.3348061554134,10,100,70,750,75,75,5250,1,72657
ours_stage1plus2_em10,0.136,4.424855638295412,10,100,70,750,75,75,5250,1,72657
mdpmix_original_clust_th1e-06,0.8180000000000001,12.320830516517162,10,100,70,750,75,75,5250,1,72657
mdpmix_original_em_th1e-06,0.4026666666666666,0.17504503577947617,10,100,70,750,75,75,5250,1,72657
mdpmix_original_clust_th5e-06,0.632,10.267531611025333,10,100,70,750,75,75,5250,1,72657
mdpmix_original_em_th5e-06,0.44266666666666665,0.3198942765593529,10,100,70,750,75,75,5250,1,72657
mdpmix_original_clust_th1e-05,0.6,4.846032720059156,10,100,70,750,75,75,5250,1,72657
mdpmix_original_em_th1e-05,0.42533333333333334,0.226686155423522,10,100,70,750,75,75,5250,1,72657
ours_stage1,0.15733333333333333,315.5332156587392,10,100,70,750,75,75,5250,2,72658
ours_stage1plus2_em10,0.14533333333333331,1.0444572195410728,10,100,70,750,75,75,5250,2,72658
mdpmix_original_clust_th1e-06,0.852,9.360132431611419,10,100,70,750,75,75,5250,2,72658
mdpmix_original_em_th1e-06,0.644,0.3029803242534399,10,100,70,750,75,75,5250,2,72658
mdpmix_original_clust_th5e-06,0.8200000000000001,7.12355655990541,10,100,70,750,75,75,5250,2,72658
mdpmix_original_em_th5e-06,0.5973333333333333,0.32739404402673244,10,100,70,750,75,75,5250,2,72658
mdpmix_original_clust_th1e-05,0.53,7.288863614201546,10,100,70,750,75,75,5250,2,72658
mdpmix_original_em_th1e-05,0.31333333333333335,0.31426000222563744,10,100,70,750,75,75,5250,2,72658
ours_stage1,0.04800000000000004,337.4733078703284,10,100,70,750,75,75,5250,3,72659
ours_stage1plus2_em10,0.04400000000000004,1.0707390382885933,10,100,70,750,75,75,5250,3,72659
mdpmix_original_clust_th1e-06,0.8140000000000001,12.362106511369348,10,100,70,750,75,75,5250,3,72659
mdpmix_original_em_th1e-06,0.5213333333333333,0.20775253511965275,10,100,70,750,75,75,5250,3,72659
mdpmix_original_clust_th5e-06,0.716,5.08828648366034,10,100,70,750,75,75,5250,3,72659
mdpmix_original_em_th5e-06,0.6506666666666667,0.11783060804009438,10,100,70,750,75,75,5250,3,72659
mdpmix_original_clust_th1e-05,0.622,3.586441781371832,10,100,70,750,75,75,5250,3,72659
mdpmix_original_em_th1e-05,0.5186666666666666,0.11994368396699429,10,100,70,750,75,75,5250,3,72659
ours_stage1,0.2786666666666666,286.1295255050063,10,100,70,750,75,75,5250,4,72660
ours_stage1plus2_em10,0.276,2.004385285079479,10,100,70,750,75,75,5250,4,72660
mdpmix_original_clust_th1e-06,0.8140000000000001,11.036621917039156,10,100,70,750,75,75,5250,4,72660
mdpmix_original_em_th1e-06,0.44933333333333336,0.44912102818489075,10,100,70,750,75,75,5250,4,72660
mdpmix_original_clust_th5e-06,0.652,7.792145503684878,10,100,70,750,75,75,5250,4,72660
mdpmix_original_em_th5e-06,0.504,0.3414521999657154,10,100,70,750,75,75,5250,4,72660
mdpmix_original_clust_th1e-05,0.5860000000000001,5.899895370006561,10,100,70,750,75,75,5250,4,72660
mdpmix_original_em_th1e-05,0.44399999999999995,0.20222285203635693,10,100,70,750,75,75,5250,4,72660
ours_stage1,0.15866666666666662,295.80936848931015,10,100,70,750,75,75,5250,5,72661
ours_stage1plus2_em10,0.15066666666666662,3.413018437102437,10,100,70,750,75,75,5250,5,72661
mdpmix_original_clust_th1e-06,0.8140000000000001,10.818661391735077,10,100,70,750,75,75,5250,5,72661
mdpmix_original_em_th1e-06,0.6506666666666667,0.37297634966671467,10,100,70,750,75,75,5250,5,72661
mdpmix_original_clust_th5e-06,0.788,10.142971878871322,10,100,70,750,75,75,5250,5,72661
mdpmix_original_em_th5e-06,0.6146666666666667,0.31733269058167934,10,100,70,750,75,75,5250,5,72661
mdpmix_original_clust_th1e-05,0.602,7.997780928388238,10,100,70,750,75,75,5250,5,72661
mdpmix_original_em_th1e-05,0.4893333333333333,0.2992500178515911,10,100,70,750,75,75,5250,5,72661
ours_stage1,0.15333333333333332,304.9281306937337,10,100,70,750,75,75,5250,6,72662
ours_stage1plus2_em10,0.14400000000000002,2.2467840425670147,10,100,70,750,75,75,5250,6,72662
mdpmix_original_clust_th1e-06,0.782,15.031685292720795,10,100,70,750,75,75,5250,6,72662
mdpmix_original_em_th1e-06,0.45066666666666666,0.40403839759528637,10,100,70,750,75,75,5250,6,72662
mdpmix_original_clust_th5e-06,0.6639999999999999,14.090679191052914,10,100,70,750,75,75,5250,6,72662
mdpmix_original_em_th5e-06,0.46266666666666667,0.19170496985316277,10,100,70,750,75,75,5250,6,72662
mdpmix_original_clust_th1e-05,0.712,10.709486482664943,10,100,70,750,75,75,5250,6,72662
mdpmix_original_em_th1e-05,0.5213333333333333,0.18840568326413631,10,100,70,750,75,75,5250,6,72662
ours_stage1,0.04933333333333334,343.63449728675187,10,100,70,750,75,75,5250,7,72663
ours_stage1plus2_em10,0.04400000000000004,6.254875844344497,10,100,70,750,75,75,5250,7,72663
mdpmix_original_clust_th1e-06,0.772,4.84595563262701,10,100,70,750,75,75,5250,7,72663
mdpmix_original_em_th1e-06,0.5226666666666666,0.13215532526373863,10,100,70,750,75,75,5250,7,72663
mdpmix_original_clust_th5e-06,0.742,3.341560071334243,10,100,70,750,75,75,5250,7,72663
mdpmix_original_em_th5e-06,0.5453333333333333,0.11610190942883492,10,100,70,750,75,75,5250,7,72663
mdpmix_original_clust_th1e-05,0.622,3.0082635153084993,10,100,70,750,75,75,5250,7,72663
mdpmix_original_em_th1e-05,0.4973333333333333,0.11471131257712841,10,100,70,750,75,75,5250,7,72663
ours_stage1,0.04800000000000004,286.12998739629984,10,100,70,750,75,75,5250,8,72664
ours_stage1plus2_em10,0.04400000000000004,2.2237498853355646,10,100,70,750,75,75,5250,8,72664
mdpmix_original_clust_th1e-06,0.78,8.377471812069416,10,100,70,750,75,75,5250,8,72664
mdpmix_original_em_th1e-06,0.5333333333333333,0.46196452900767326,10,100,70,750,75,75,5250,8,72664
mdpmix_original_clust_th5e-06,0.834,7.835742183029652,10,100,70,750,75,75,5250,8,72664
mdpmix_original_em_th5e-06,0.748,0.30742017924785614,10,100,70,750,75,75,5250,8,72664
mdpmix_original_clust_th1e-05,0.602,8.25117614120245,10,100,70,750,75,75,5250,8,72664
mdpmix_original_em_th1e-05,0.4053333333333333,0.39037845470011234,10,100,70,750,75,75,5250,8,72664
ours_stage1,0.2533333333333333,311.2469570208341,10,100,70,750,75,75,5250,9,72665
ours_stage1plus2_em10,0.244,3.0508084800094366,10,100,70,750,75,75,5250,9,72665
mdpmix_original_clust_th1e-06,0.796,15.22019355557859,10,100,70,750,75,75,5250,9,72665
mdpmix_original_em_th1e-06,0.5626666666666666,0.24087623320519924,10,100,70,750,75,75,5250,9,72665
mdpmix_original_clust_th5e-06,0.848,10.914774019271135,10,100,70,750,75,75,5250,9,72665
mdpmix_original_em_th5e-06,0.6053333333333333,0.3407694548368454,10,100,70,750,75,75,5250,9,72665
mdpmix_original_clust_th1e-05,0.624,11.351604478433728,10,100,70,750,75,75,5250,9,72665
mdpmix_original_em_th1e-05,0.5026666666666666,0.3467220515012741,10,100,70,750,75,75,5250,9,72665
ours_stage1,0.15066666666666662,273.68806558288634,10,100,70,750,75,75,5250,10,72666
ours_stage1plus2_em10,0.1413333333333333,4.593715799972415,10,100,70,750,75,75,5250,10,72666
mdpmix_original_clust_th1e-06,0.8160000000000001,8.407842246815562,10,100,70,750,75,75,5250,10,72666
mdpmix_original_em_th1e-06,0.56,0.3055381402373314,10,100,70,750,75,75,5250,10,72666
mdpmix_original_clust_th5e-06,0.754,6.381537662819028,10,100,70,750,75,75,5250,10,72666
mdpmix_original_em_th5e-06,0.616,0.1997413355857134,10,100,70,750,75,75,5250,10,72666
mdpmix_original_clust_th1e-05,0.6759999999999999,6.127813613042235,10,100,70,750,75,75,5250,10,72666
mdpmix_original_em_th1e-05,0.5906666666666667,0.35276033729314804,10,100,70,750,75,75,5250,10,72666
ours_stage1,0.15200000000000002,116.08594907820225,10,100,70,750,75,75,5250,11,72667
ours_stage1plus2_em10,0.14266666666666672,2.4168612118810415,10,100,70,750,75,75,5250,11,72667
mdpmix_original_clust_th1e-06,0.8200000000000001,8.491332208737731,10,100,70,750,75,75,5250,11,72667
mdpmix_original_em_th1e-06,0.46266666666666667,0.5084384679794312,10,100,70,750,75,75,5250,11,72667
mdpmix_original_clust_th5e-06,0.8180000000000001,8.33072512038052,10,100,70,750,75,75,5250,11,72667
mdpmix_original_em_th5e-06,0.616,0.16245141811668873,10,100,70,750,75,75,5250,11,72667
mdpmix_original_clust_th1e-05,0.784,7.605879029259086,10,100,70,750,75,75,5250,11,72667
mdpmix_original_em_th1e-05,0.6053333333333333,0.2738894186913967,10,100,70,750,75,75,5250,11,72667
ours_stage1,0.16000000000000003,314.9376378580928,10,100,70,750,75,75,5250,12,72668
ours_stage1plus2_em10,0.15333333333333332,1.6774475425481796,10,100,70,750,75,75,5250,12,72668
mdpmix_original_clust_th1e-06,0.842,12.431045960634947,10,100,70,750,75,75,5250,12,72668
mdpmix_original_em_th1e-06,0.42400000000000004,0.26934180222451687,10,100,70,750,75,75,5250,12,72668
mdpmix_original_clust_th5e-06,0.772,11.367675179615617,10,100,70,750,75,75,5250,12,72668
mdpmix_original_em_th5e-06,0.5506666666666666,0.3289061598479748,10,100,70,750,75,75,5250,12,72668
mdpmix_original_clust_th1e-05,0.5780000000000001,8.360384507104754,10,100,70,750,75,75,5250,12,72668
mdpmix_original_em_th1e-05,0.42533333333333334,0.18209355510771275,10,100,70,750,75,75,5250,12,72668
ours_stage1,0.15733333333333333,306.47986653633416,10,100,70,750,75,75,5250,13,72669
ours_stage1plus2_em10,0.15066666666666662,6.980803987011313,10,100,70,750,75,75,5250,13,72669
mdpmix_original_clust_th1e-06,0.8,13.126565428450704,10,100,70,750,75,75,5250,13,72669
mdpmix_original_em_th1e-06,0.45866666666666667,0.36401611007750034,10,100,70,750,75,75,5250,13,72669
mdpmix_original_clust_th5e-06,0.714,9.002674501389265,10,100,70,750,75,75,5250,13,72669
mdpmix_original_em_th5e-06,0.5626666666666666,0.38014417700469494,10,100,70,750,75,75,5250,13,72669
mdpmix_original_clust_th1e-05,0.654,8.498716028407216,10,100,70,750,75,75,5250,13,72669
mdpmix_original_em_th1e-05,0.42000000000000004,0.3200111035257578,10,100,70,750,75,75,5250,13,72669
ours_stage1,0.272,332.8238762766123,10,100,70,750,75,75,5250,14,72670
ours_stage1plus2_em10,0.2653333333333333,1.341606443747878,10,100,70,750,75,75,5250,14,72670
mdpmix_original_clust_th1e-06,0.844,15.782483223825693,10,100,70,750,75,75,5250,14,72670
mdpmix_original_em_th1e-06,0.552,0.25566966086626053,10,100,70,750,75,75,5250,14,72670
mdpmix_original_clust_th5e-06,0.69,8.774540765210986,10,100,70,750,75,75,5250,14,72670
mdpmix_original_em_th5e-06,0.45599999999999996,0.1507692988961935,10,100,70,750,75,75,5250,14,72670
mdpmix_original_clust_th1e-05,0.694,4.145669896155596,10,100,70,750,75,75,5250,14,72670
mdpmix_original_em_th1e-05,0.524,0.12624547630548477,10,100,70,750,75,75,5250,14,72670
ours_stage1,0.15200000000000002,308.1399706620723,10,100,70,750,75,75,5250,15,72671
ours_stage1plus2_em10,0.14800000000000002,1.8697212878614664,10,100,70,750,75,75,5250,15,72671
mdpmix_original_clust_th1e-06,0.768,19.281103018671274,10,100,70,750,75,75,5250,15,72671
mdpmix_original_em_th1e-06,0.32666666666666666,0.4581416603177786,10,100,70,750,75,75,5250,15,72671
mdpmix_original_clust_th5e-06,0.69,12.976837800815701,10,100,70,750,75,75,5250,15,72671
mdpmix_original_em_th5e-06,0.5466666666666666,0.2854416538029909,10,100,70,750,75,75,5250,15,72671
mdpmix_original_clust_th1e-05,0.632,11.20542786642909,10,100,70,750,75,75,5250,15,72671
mdpmix_original_em_th1e-05,0.5213333333333333,0.1975899115204811,10,100,70,750,75,75,5250,15,72671
ours_stage1,0.256,302.97521102800965,10,100,70,750,75,75,5250,16,72672
ours_stage1plus2_em10,0.252,1.2720221560448408,10,100,70,750,75,75,5250,16,72672
mdpmix_original_clust_th1e-06,0.84,9.671463103964925,10,100,70,750,75,75,5250,16,72672
mdpmix_original_em_th1e-06,0.7053333333333334,0.2743335831910372,10,100,70,750,75,75,5250,16,72672
mdpmix_original_clust_th5e-06,0.71,7.543553764000535,10,100,70,750,75,75,5250,16,72672
mdpmix_original_em_th5e-06,0.5706666666666667,0.2466613221913576,10,100,70,750,75,75,5250,16,72672
mdpmix_original_clust_th1e-05,0.612,8.27608142606914,10,100,70,750,75,75,5250,16,72672
mdpmix_original_em_th1e-05,0.5013333333333334,0.27223319932818413,10,100,70,750,75,75,5250,16,72672
ours_stage1,0.04933333333333334,297.34542168304324,10,100,70,750,75,75,5250,17,72673
ours_stage1plus2_em10,0.04400000000000004,1.1757540050894022,10,100,70,750,75,75,5250,17,72673
mdpmix_original_clust_th1e-06,0.782,10.878448633477092,10,100,70,750,75,75,5250,17,72673
mdpmix_original_em_th1e-06,0.41866666666666663,0.33171896636486053,10,100,70,750,75,75,5250,17,72673
mdpmix_original_clust_th5e-06,0.698,8.895978599786758,10,100,70,750,75,75,5250,17,72673
mdpmix_original_em_th5e-06,0.5333333333333333,0.4667992889881134,10,100,70,750,75,75,5250,17,72673
mdpmix_original_clust_th1e-05,0.61,8.570298869162798,10,100,70,750,75,75,5250,17,72673
mdpmix_original_em_th1e-05,0.5093333333333334,0.29501479491591454,10,100,70,750,75,75,5250,17,72673
ours_stage1,0.15600000000000003,330.09467322938144,10,100,70,750,75,75,5250,18,72674
ours_stage1plus2_em10,0.14533333333333331,1.07811145670712,10,100,70,750,75,75,5250,18,72674
mdpmix_original_clust_th1e-06,0.844,8.599245257675648,10,100,70,750,75,75,5250,18,72674
mdpmix_original_em_th1e-06,0.632,0.2549900934100151,10,100,70,750,75,75,5250,18,72674
mdpmix_original_clust_th5e-06,0.714,8.137960609048605,10,100,70,750,75,75,5250,18,72674
mdpmix_original_em_th5e-06,0.5946666666666667,0.2646102476865053,10,100,70,750,75,75,5250,18,72674
mdpmix_original_clust_th1e-05,0.71,6.491642100736499,10,100,70,750,75,75,5250,18,72674
mdpmix_original_em_th1e-05,0.544,0.11782754771411419,10,100,70,750,75,75,5250,18,72674
ours_stage1,0.15333333333333332,293.580621143803,10,100,70,750,75,75,5250,19,72675
ours_stage1plus2_em10,0.1466666666666666,3.1285164952278137,10,100,70,750,75,75,5250,19,72675
mdpmix_original_clust_th1e-06,0.792,13.971406895667315,10,100,70,750,75,75,5250,19,72675
mdpmix_original_em_th1e-06,0.5066666666666666,0.339067367836833,10,100,70,750,75,75,5250,19,72675
mdpmix_original_clust_th5e-06,0.722,11.554940087720752,10,100,70,750,75,75,5250,19,72675
mdpmix_original_em_th5e-06,0.5746666666666667,0.28869093023240566,10,100,70,750,75,75,5250,19,72675
mdpmix_original_clust_th1e-05,0.654,11.0494336001575,10,100,70,750,75,75,5250,19,72675
mdpmix_original_em_th1e-05,0.5066666666666666,0.3712543472647667,10,100,70,750,75,75,5250,19,72675
ours_stage1,0.15600000000000003,312.6877303831279,10,100,70,750,75,75,5250,20,72676
ours_stage1plus2_em10,0.14533333333333331,3.019694359973073,10,100,70,750,75,75,5250,20,72676
mdpmix_original_clust_th1e-06,0.768,14.13106470182538,10,100,70,750,75,75,5250,20,72676
mdpmix_original_em_th1e-06,0.41466666666666663,0.36067466624081135,10,100,70,750,75,75,5250,20,72676
mdpmix_original_clust_th5e-06,0.736,16.30740338563919,10,100,70,750,75,75,5250,20,72676
mdpmix_original_em_th5e-06,0.52,0.40814111568033695,10,100,70,750,75,75,5250,20,72676
mdpmix_original_clust_th1e-05,0.5840000000000001,13.656343322247267,10,100,70,750,75,75,5250,20,72676
mdpmix_original_em_th1e-05,0.512,1.7322991229593754,10,100,70,750,75,75,5250,20,72676
ours_stage1,0.04800000000000004,163.7956941910088,10,100,70,750,75,75,5250,21,72677
ours_stage1plus2_em10,0.04400000000000004,2.3447031043469906,10,100,70,750,75,75,5250,21,72677
mdpmix_original_clust_th1e-06,0.796,7.0036661028862,10,100,70,750,75,75,5250,21,72677
mdpmix_original_em_th1e-06,0.5866666666666667,0.3922911789268255,10,100,70,750,75,75,5250,21,72677
mdpmix_original_clust_th5e-06,0.6659999999999999,7.169619522988796,10,100,70,750,75,75,5250,21,72677
mdpmix_original_em_th5e-06,0.31999999999999995,0.7688231449574232,10,100,70,750,75,75,5250,21,72677
mdpmix_original_clust_th1e-05,0.626,7.929801421239972,10,100,70,750,75,75,5250,21,72677
mdpmix_original_em_th1e-05,0.41333333333333333,0.25390616431832314,10,100,70,750,75,75,5250,21,72677
ours_stage1,0.046666666666666634,108.68347335420549,10,100,70,750,75,75,5250,22,72678
ours_stage1plus2_em10,0.04266666666666663,1.4059799145907164,10,100,70,750,75,75,5250,22,72678
mdpmix_original_clust_th1e-06,0.838,13.305502453818917,10,100,70,750,75,75,5250,22,72678
mdpmix_original_em_th1e-06,0.5346666666666666,1.2088348530232906,10,100,70,750,75,75,5250,22,72678
mdpmix_original_clust_th5e-06,0.706,8.800687592476606,10,100,70,750,75,75,5250,22,72678
mdpmix_original_em_th5e-06,0.4653333333333334,0.2860127314925194,10,100,70,750,75,75,5250,22,72678
mdpmix_original_clust_th1e-05,0.694,8.042661825194955,10,100,70,750,75,75,5250,22,72678
mdpmix_original_em_th1e-05,0.42933333333333334,0.47935458831489086,10,100,70,750,75,75,5250,22,72678
ours_stage1,0.14266666666666672,323.56234844215214,10,100,70,750,75,75,5250,23,72679
ours_stage1plus2_em10,0.1373333333333333,1.7025597169995308,10,100,70,750,75,75,5250,23,72679
mdpmix_original_clust_th1e-06,0.8,15.122557193040848,10,100,70,750,75,75,5250,23,72679
mdpmix_original_em_th1e-06,0.41600000000000004,0.42709378339350224,10,100,70,750,75,75,5250,23,72679
mdpmix_original_clust_th5e-06,0.708,13.190657455474138,10,100,70,750,75,75,5250,23,72679
mdpmix_original_em_th5e-06,0.5186666666666666,0.998498247936368,10,100,70,750,75,75,5250,23,72679
mdpmix_original_clust_th1e-05,0.65,10.191295944154263,10,100,70,750,75,75,5250,23,72679
mdpmix_original_em_th1e-05,0.41866666666666663,0.1898957658559084,10,100,70,750,75,75,5250,23,72679
ours_stage1,0.15200000000000002,299.2325490731746,10,100,70,750,75,75,5250,24,72680
ours_stage1plus2_em10,0.1413333333333333,6.831061942502856,10,100,70,750,75,75,5250,24,72680
mdpmix_original_clust_th1e-06,0.792,9.415591455996037,10,100,70,750,75,75,5250,24,72680
mdpmix_original_em_th1e-06,0.5213333333333333,0.2711383290588856,10,100,70,750,75,75,5250,24,72680
mdpmix_original_clust_th5e-06,0.854,8.282185168936849,10,100,70,750,75,75,5250,24,72680
mdpmix_original_em_th5e-06,0.5493333333333333,0.2947851214557886,10,100,70,750,75,75,5250,24,72680
mdpmix_original_clust_th1e-05,0.5700000000000001,7.0958603993058205,10,100,70,750,75,75,5250,24,72680
mdpmix_original_em_th1e-05,0.40800000000000003,0.36497522331774235,10,100,70,750,75,75,5250,24,72680
ours_stage1,0.16000000000000003,356.5094002895057,10,100,70,750,75,75,5250,25,72681
ours_stage1plus2_em10,0.15333333333333332,4.979077095165849,10,100,70,750,75,75,5250,25,72681
mdpmix_original_clust_th1e-06,0.83,10.990834217518568,10,100,70,750,75,75,5250,25,72681
mdpmix_original_em_th1e-06,0.42933333333333334,0.2056487686932087,10,100,70,750,75,75,5250,25,72681
mdpmix_original_clust_th5e-06,0.852,4.213444573804736,10,100,70,750,75,75,5250,25,72681
mdpmix_original_em_th5e-06,0.7306666666666667,0.11804771609604359,10,100,70,750,75,75,5250,25,72681
mdpmix_original_clust_th1e-05,0.6659999999999999,3.062228884547949,10,100,70,750,75,75,5250,25,72681
mdpmix_original_em_th1e-05,0.4906666666666667,0.11490161344408989,10,100,70,750,75,75,5250,25,72681
ours_stage1,0.15466666666666662,291.9376641623676,10,100,70,750,75,75,5250,26,72682
ours_stage1plus2_em10,0.14933333333333332,2.9743112456053495,10,100,70,750,75,75,5250,26,72682
mdpmix_original_clust_th1e-06,0.772,9.905415903776884,10,100,70,750,75,75,5250,26,72682
mdpmix_original_em_th1e-06,0.32266666666666666,0.3002670966088772,10,100,70,750,75,75,5250,26,72682
mdpmix_original_clust_th5e-06,0.708,8.747677909210324,10,100,70,750,75,75,5250,26,72682
mdpmix_original_em_th5e-06,0.5640000000000001,0.5803300440311432,10,100,70,750,75,75,5250,26,72682
mdpmix_original_clust_th1e-05,0.74,7.11234082095325,10,100,70,750,75,75,5250,26,72682
mdpmix_original_em_th1e-05,0.6173333333333333,0.2513558641076088,10,100,70,750,75,75,5250,26,72682
ours_stage1,0.2746666666666666,174.18686832487583,10,100,70,750,75,75,5250,27,72683
ours_stage1plus2_em10,0.2666666666666667,2.467779878526926,10,100,70,750,75,75,5250,27,72683
mdpmix_original_clust_th1e-06,0.762,7.449858607724309,10,100,70,750,75,75,5250,27,72683
mdpmix_original_em_th1e-06,0.4,0.36358894780278206,10,100,70,750,75,75,5250,27,72683
mdpmix_original_clust_th5e-06,0.798,5.43415467813611,10,100,70,750,75,75,5250,27,72683
