T,H,S,repeat,embedding_time,svd_time,clustering_time,refinement_time,total_time,error_stage1,error_stage2
400,500,50,137,0.023333515971899033,2.067798463627696,0.015991270542144775,0.40696901082992554,2.5140922609716654,0.40249999999999997,0.40249999999999997
400,500,50,138,0.02253727614879608,2.007883569225669,0.003514401614665985,0.409135565161705,2.443070812150836,0.3375,0.3375
400,500,50,139,0.021770983934402466,1.8984670117497444,0.004205901175737381,0.40961566381156445,2.3340595606714487,0.36250000000000004,0.36250000000000004
400,500,50,140,0.020577212795615196,1.46691083163023,0.00510985404253006,0.41249481588602066,1.9050927143543959,0.385,0.385
400,500,50,141,0.021854475140571594,2.015571715310216,0.004276242107152939,0.41029134579002857,2.451993778347969,0.41500000000000004,0.41500000000000004
400,500,50,142,0.023533804342150688,1.4072216283529997,0.015672972425818443,0.4223503638058901,1.868778768926859,0.36,0.36
400,500,50,143,0.021294796839356422,2.342875812202692,0.02463221736252308,0.41486180759966373,2.8036646340042353,0.38749999999999996,0.38749999999999996
400,500,50,144,0.02273891679942608,1.4053564984351397,0.005199244245886803,0.41215602681040764,1.8454506862908602,0.35,0.35
400,500,50,145,0.022436603903770447,1.5561743881553411,0.0050229039043188095,0.4156833980232477,1.9993172939866781,0.395,0.395
400,500,50,146,0.021488284692168236,1.570122005417943,0.005484085530042648,0.4138658680021763,2.01096024364233,0.40249999999999997,0.40249999999999997
400,500,50,147,0.02181117609143257,2.3253095280379057,0.021437885239720345,0.4133903980255127,2.7819489873945713,0.28500000000000003,0.28500000000000003
400,500,50,148,0.0219091959297657,1.7344290036708117,0.0039042532444000244,0.39869980700314045,2.158942259848118,0.3425,0.3425
400,500,50,149,0.02071155421435833,1.9035106245428324,0.004428310319781303,0.4102131761610508,2.338863665238023,0.40249999999999997,0.40249999999999997
400,500,60,150,0.02504824846982956,4.004673004150391,0.002666659653186798,0.40573444589972496,4.438122358173132,0.42000000000000004,0.42000000000000004
400,500,60,151,0.0313381627202034,3.893657485023141,0.009784085676074028,0.40692841447889805,4.341708147898316,0.39249999999999996,0.39249999999999996
400,500,60,152,0.02339840866625309,3.8976931758224964,0.0029697809368371964,0.3974377363920212,4.321499101817608,0.385,0.385
400,500,60,153,0.023789536207914352,4.009232968091965,0.0028022397309541702,0.40497235395014286,4.440797097980976,0.4125,0.4125
400,500,60,154,0.023960527032613754,3.985362781211734,0.0027718227356672287,0.4174587558954954,4.42955388687551,0.40249999999999997,0.40249999999999997
400,500,60,155,0.0253277774900198,3.8544661570340395,0.01327441819012165,0.4149378426373005,4.308006195351481,0.38,0.38
400,500,60,156,0.025514408946037292,3.1625375356525183,0.007252143695950508,0.4154219701886177,3.610726058483124,0.38249999999999995,0.38249999999999995
